"Date","year","month","day","Pandemic_Phase","Transport_Mode","Total_Ridership","Usage_Ratio"
2023-05-09,2023,5,9,"Recovery","LIRR",221290,0.69
2023-05-09,2023,5,9,"Recovery","MetroNorth",205069,0.72
2023-05-09,2023,5,9,"Recovery","StatenIslandRailway",7827,0.45
2023-05-09,2023,5,9,"Recovery","AccessARide",29923,1.02
2023-05-09,2023,5,9,"Recovery","BridgesTunnels",955033,0.99
2023-05-10,2023,5,10,"Recovery","Subway",4014009,0.7
2023-05-10,2023,5,10,"Recovery","Bus",1528140,0.67
2023-05-10,2023,5,10,"Recovery","LIRR",221747,0.69
2023-05-10,2023,5,10,"Recovery","MetroNorth",203414,0.71
2023-05-10,2023,5,10,"Recovery","StatenIslandRailway",7998,0.46
2023-05-10,2023,5,10,"Recovery","AccessARide",31360,1.07
2023-05-10,2023,5,10,"Recovery","BridgesTunnels",981586,1.02
2023-05-11,2023,5,11,"Recovery","Subway",4015942,0.7
2023-05-11,2023,5,11,"Recovery","Bus",1535264,0.67
2023-05-11,2023,5,11,"Recovery","LIRR",210683,0.66
2023-05-11,2023,5,11,"Recovery","MetroNorth",201006,0.7
2023-05-11,2023,5,11,"Recovery","StatenIslandRailway",7619,0.44
2023-05-11,2023,5,11,"Recovery","AccessARide",30899,1.05
2023-05-11,2023,5,11,"Recovery","BridgesTunnels",1016578,1.06
2023-05-12,2023,5,12,"Recovery","Subway",3723192,0.65
2023-05-12,2023,5,12,"Recovery","Bus",1436385,0.63
2023-05-12,2023,5,12,"Recovery","LIRR",201367,0.63
2023-05-12,2023,5,12,"Recovery","MetroNorth",185027,0.65
2023-05-12,2023,5,12,"Recovery","StatenIslandRailway",6629,0.38
2023-05-12,2023,5,12,"Recovery","AccessARide",29397,1
2023-05-12,2023,5,12,"Recovery","BridgesTunnels",1043802,1.08
2023-05-13,2023,5,13,"Recovery","Subway",2487178,0.77
2023-05-13,2023,5,13,"Recovery","Bus",918257,0.66
2023-05-13,2023,5,13,"Recovery","LIRR",113810,0.96
2023-05-13,2023,5,13,"Recovery","MetroNorth",109940,0.73
2023-05-13,2023,5,13,"Recovery","StatenIslandRailway",1973,0.41
2023-05-13,2023,5,13,"Recovery","AccessARide",18340,1.06
2023-05-13,2023,5,13,"Recovery","BridgesTunnels",1008311,1.05
2023-05-14,2023,5,14,"Recovery","Subway",1926966,0.81
2023-05-14,2023,5,14,"Recovery","Bus",690606,0.72
2023-05-14,2023,5,14,"Recovery","LIRR",102178,1.05
2023-05-14,2023,5,14,"Recovery","MetroNorth",101088,0.97
2023-05-14,2023,5,14,"Recovery","StatenIslandRailway",1654,0.47
2023-05-14,2023,5,14,"Recovery","AccessARide",20222,1.19
2023-05-14,2023,5,14,"Recovery","BridgesTunnels",981015,1.15
2023-05-15,2023,5,15,"Recovery","Subway",3553443,0.62
2023-05-15,2023,5,15,"Recovery","Bus",1440741,0.63
2023-05-15,2023,5,15,"Recovery","LIRR",201209,0.63
2023-05-15,2023,5,15,"Recovery","MetroNorth",184909,0.65
2023-05-15,2023,5,15,"Recovery","StatenIslandRailway",6956,0.4
2023-05-15,2023,5,15,"Recovery","AccessARide",25892,0.88
2023-05-15,2023,5,15,"Recovery","BridgesTunnels",947897,0.98
2023-05-16,2023,5,16,"Recovery","Subway",4002015,0.7
2023-05-16,2023,5,16,"Recovery","Bus",1519397,0.67
2023-05-16,2023,5,16,"Recovery","LIRR",227489,0.71
2023-05-16,2023,5,16,"Recovery","MetroNorth",207484,0.72
2023-05-16,2023,5,16,"Recovery","StatenIslandRailway",7930,0.46
2023-05-16,2023,5,16,"Recovery","AccessARide",29747,1.01
2023-05-16,2023,5,16,"Recovery","BridgesTunnels",965091,1
2023-05-17,2023,5,17,"Recovery","Subway",4104786,0.72
2023-05-17,2023,5,17,"Recovery","Bus",1518546,0.67
2023-05-17,2023,5,17,"Recovery","LIRR",223059,0.7
2023-05-17,2023,5,17,"Recovery","MetroNorth",206630,0.72
2023-05-17,2023,5,17,"Recovery","StatenIslandRailway",7118,0.41
2023-05-17,2023,5,17,"Recovery","AccessARide",30423,1.03
2023-05-17,2023,5,17,"Recovery","BridgesTunnels",985531,1.02
2023-05-18,2023,5,18,"Recovery","Subway",4082154,0.71
2023-05-18,2023,5,18,"Recovery","Bus",1492657,0.66
2023-05-18,2023,5,18,"Recovery","LIRR",218955,0.69
2023-05-18,2023,5,18,"Recovery","MetroNorth",198433,0.69
2023-05-18,2023,5,18,"Recovery","StatenIslandRailway",7530,0.43
2023-05-18,2023,5,18,"Recovery","AccessARide",29842,1.01
2023-05-18,2023,5,18,"Recovery","BridgesTunnels",1008886,1.05
2023-05-19,2023,5,19,"Recovery","Subway",3789929,0.66
2023-05-19,2023,5,19,"Recovery","Bus",1431269,0.63
2023-05-19,2023,5,19,"Recovery","LIRR",208310,0.65
2023-05-19,2023,5,19,"Recovery","MetroNorth",181114,0.63
2023-05-19,2023,5,19,"Recovery","StatenIslandRailway",6362,0.37
2023-05-19,2023,5,19,"Recovery","AccessARide",28381,0.97
2023-05-19,2023,5,19,"Recovery","BridgesTunnels",1024064,1.06
2023-05-20,2023,5,20,"Recovery","Subway",2314672,0.72
2023-05-20,2023,5,20,"Recovery","Bus",760830,0.55
2023-05-20,2023,5,20,"Recovery","LIRR",102957,0.87
2023-05-20,2023,5,20,"Recovery","MetroNorth",95625,0.63
2023-05-20,2023,5,20,"Recovery","StatenIslandRailway",1970,0.41
2023-05-20,2023,5,20,"Recovery","AccessARide",16570,0.96
2023-05-20,2023,5,20,"Recovery","BridgesTunnels",888784,0.93
2023-05-21,2023,5,21,"Recovery","Subway",2132724,0.89
2023-05-21,2023,5,21,"Recovery","Bus",727850,0.76
2023-05-21,2023,5,21,"Recovery","LIRR",103484,1.06
2023-05-21,2023,5,21,"Recovery","MetroNorth",91335,0.88
2023-05-21,2023,5,21,"Recovery","StatenIslandRailway",1919,0.55
2023-05-21,2023,5,21,"Recovery","AccessARide",17545,1.03
2023-05-21,2023,5,21,"Recovery","BridgesTunnels",959948,1.13
2023-05-22,2023,5,22,"Recovery","Subway",3571748,0.62
2023-05-22,2023,5,22,"Recovery","Bus",1446015,0.64
2023-05-22,2023,5,22,"Recovery","LIRR",203122,0.64
2023-05-22,2023,5,22,"Recovery","MetroNorth",186008,0.65
2023-05-22,2023,5,22,"Recovery","StatenIslandRailway",6935,0.4
2023-05-22,2023,5,22,"Recovery","AccessARide",27038,0.92
2023-05-22,2023,5,22,"Recovery","BridgesTunnels",942741,0.98
2023-05-23,2023,5,23,"Recovery","Subway",3929003,0.69
2023-05-23,2023,5,23,"Recovery","Bus",1500973,0.66
2023-05-23,2023,5,23,"Recovery","LIRR",219619,0.69
2023-05-23,2023,5,23,"Recovery","MetroNorth",214621,0.75
2023-05-23,2023,5,23,"Recovery","StatenIslandRailway",7928,0.46
2023-05-23,2023,5,23,"Recovery","AccessARide",29538,1
2023-05-23,2023,5,23,"Recovery","BridgesTunnels",953703,0.99
2023-05-24,2023,5,24,"Recovery","Subway",3960264,0.69
2023-05-24,2023,5,24,"Recovery","Bus",1499943,0.66
2023-05-24,2023,5,24,"Recovery","LIRR",219886,0.69
2023-05-24,2023,5,24,"Recovery","MetroNorth",208487,0.73
2023-05-24,2023,5,24,"Recovery","StatenIslandRailway",7667,0.44
2023-05-24,2023,5,24,"Recovery","AccessARide",30495,1.04
2023-05-24,2023,5,24,"Recovery","BridgesTunnels",983724,1.02
2023-05-25,2023,5,25,"Recovery","Subway",3859385,0.67
2023-05-25,2023,5,25,"Recovery","Bus",1459601,0.64
2023-05-25,2023,5,25,"Recovery","LIRR",215946,0.68
2023-05-25,2023,5,25,"Recovery","MetroNorth",201855,0.71
2023-05-25,2023,5,25,"Recovery","StatenIslandRailway",7183,0.41
2023-05-25,2023,5,25,"Recovery","AccessARide",29311,1
2023-05-25,2023,5,25,"Recovery","BridgesTunnels",1007341,1.05
2023-05-26,2023,5,26,"Recovery","Subway",3496511,0.61
2023-05-26,2023,5,26,"Recovery","Bus",1370252,0.6
2023-05-26,2023,5,26,"Recovery","LIRR",207347,0.65
2023-05-26,2023,5,26,"Recovery","MetroNorth",187188,0.65
2023-05-26,2023,5,26,"Recovery","StatenIslandRailway",5747,0.33
2023-05-26,2023,5,26,"Recovery","AccessARide",27037,0.92
2023-05-26,2023,5,26,"Recovery","BridgesTunnels",994185,1.03
2023-05-27,2023,5,27,"Recovery","Subway",2375741,0.74
2023-05-27,2023,5,27,"Recovery","Bus",848442,0.61
2023-05-27,2023,5,27,"Recovery","LIRR",116439,0.98
2023-05-27,2023,5,27,"Recovery","MetroNorth",120011,0.8
2023-05-27,2023,5,27,"Recovery","StatenIslandRailway",2913,0.6
2023-05-27,2023,5,27,"Recovery","AccessARide",16731,0.97
2023-05-27,2023,5,27,"Recovery","BridgesTunnels",925766,0.97
2023-05-28,2023,5,28,"Recovery","Subway",2029088,0.85
2023-05-28,2023,5,28,"Recovery","Bus",707787,0.73
2023-05-28,2023,5,28,"Recovery","LIRR",102985,1.06
2023-05-28,2023,5,28,"Recovery","MetroNorth",102009,0.98
2023-05-28,2023,5,28,"Recovery","StatenIslandRailway",2426,0.69
2023-05-28,2023,5,28,"Recovery","AccessARide",17527,1.03
2023-05-28,2023,5,28,"Recovery","BridgesTunnels",906089,1.06
2023-05-29,2023,5,29,"Recovery","Subway",1952779,0.82
2023-05-29,2023,5,29,"Recovery","Bus",758893,0.79
2023-05-29,2023,5,29,"Recovery","LIRR",99456,1.02
2023-05-29,2023,5,29,"Recovery","MetroNorth",86149,0.83
2023-05-29,2023,5,29,"Recovery","StatenIslandRailway",2520,0.72
2023-05-29,2023,5,29,"Recovery","AccessARide",12121,0.71
2023-05-29,2023,5,29,"Recovery","BridgesTunnels",836613,0.98
2023-05-30,2023,5,30,"Recovery","Subway",3714864,0.65
2023-05-30,2023,5,30,"Recovery","Bus",1438285,0.63
2023-05-30,2023,5,30,"Recovery","LIRR",227623,0.71
2023-05-30,2023,5,30,"Recovery","MetroNorth",205661,0.72
2023-05-30,2023,5,30,"Recovery","StatenIslandRailway",7398,0.43
2023-05-30,2023,5,30,"Recovery","AccessARide",27645,0.94
2023-05-30,2023,5,30,"Recovery","BridgesTunnels",959824,1
2023-05-31,2023,5,31,"Recovery","Subway",3911382,0.68
2023-05-31,2023,5,31,"Recovery","Bus",1480801,0.65
2023-05-31,2023,5,31,"Recovery","LIRR",229227,0.72
2023-05-31,2023,5,31,"Recovery","MetroNorth",211998,0.74
2023-05-31,2023,5,31,"Recovery","StatenIslandRailway",7691,0.44
2023-05-31,2023,5,31,"Recovery","AccessARide",30078,1.02
2023-05-31,2023,5,31,"Recovery","BridgesTunnels",971602,1.01
2023-06-01,2023,6,1,"Recovery","Subway",3894167,0.69
2023-06-01,2023,6,1,"Recovery","Bus",1457503,0.68
2023-06-01,2023,6,1,"Recovery","LIRR",210483,0.63
2023-06-01,2023,6,1,"Recovery","MetroNorth",191410,0.65
2023-06-01,2023,6,1,"Recovery","StatenIslandRailway",7152,0.44
2023-06-01,2023,6,1,"Recovery","AccessARide",30088,1.03
2023-06-01,2023,6,1,"Recovery","BridgesTunnels",1006107,1.02
2023-06-02,2023,6,2,"Recovery","Subway",3626490,0.65
2023-06-02,2023,6,2,"Recovery","Bus",1399462,0.65
2023-06-02,2023,6,2,"Recovery","LIRR",202543,0.61
2023-06-02,2023,6,2,"Recovery","MetroNorth",170399,0.58
2023-06-02,2023,6,2,"Recovery","StatenIslandRailway",6470,0.4
2023-06-02,2023,6,2,"Recovery","AccessARide",29570,1.01
2023-06-02,2023,6,2,"Recovery","BridgesTunnels",1011244,1.03
2023-06-03,2023,6,3,"Recovery","Subway",2411704,0.75
2023-06-03,2023,6,3,"Recovery","Bus",899212,0.64
2023-06-03,2023,6,3,"Recovery","LIRR",115723,0.94
2023-06-03,2023,6,3,"Recovery","MetroNorth",102668,0.65
2023-06-03,2023,6,3,"Recovery","StatenIslandRailway",1837,0.36
2023-06-03,2023,6,3,"Recovery","AccessARide",18118,1.05
2023-06-03,2023,6,3,"Recovery","BridgesTunnels",958346,0.97
2023-06-04,2023,6,4,"Recovery","Subway",1988330,0.76
2023-06-04,2023,6,4,"Recovery","Bus",714218,0.66
2023-06-04,2023,6,4,"Recovery","LIRR",103120,1.05
2023-06-04,2023,6,4,"Recovery","MetroNorth",88859,0.81
2023-06-04,2023,6,4,"Recovery","StatenIslandRailway",1573,0.4
2023-06-04,2023,6,4,"Recovery","AccessARide",18429,1.02
2023-06-04,2023,6,4,"Recovery","BridgesTunnels",931347,1.01
2023-06-05,2023,6,5,"Recovery","Subway",3544106,0.63
2023-06-05,2023,6,5,"Recovery","Bus",1432156,0.67
2023-06-05,2023,6,5,"Recovery","LIRR",200806,0.6
2023-06-05,2023,6,5,"Recovery","MetroNorth",183510,0.62
2023-06-05,2023,6,5,"Recovery","StatenIslandRailway",6892,0.43
2023-06-05,2023,6,5,"Recovery","AccessARide",27920,0.95
2023-06-05,2023,6,5,"Recovery","BridgesTunnels",938818,0.95
2023-06-06,2023,6,6,"Recovery","Subway",3929131,0.7
2023-06-06,2023,6,6,"Recovery","Bus",1474317,0.69
2023-06-06,2023,6,6,"Recovery","LIRR",218376,0.66
2023-06-06,2023,6,6,"Recovery","MetroNorth",213292,0.72
2023-06-06,2023,6,6,"Recovery","StatenIslandRailway",7795,0.48
2023-06-06,2023,6,6,"Recovery","AccessARide",29999,1.02
2023-06-06,2023,6,6,"Recovery","BridgesTunnels",945555,0.96
2023-06-07,2023,6,7,"Recovery","Subway",3743889,0.67
2023-06-07,2023,6,7,"Recovery","Bus",1390834,0.65
2023-06-07,2023,6,7,"Recovery","LIRR",212982,0.64
2023-06-07,2023,6,7,"Recovery","MetroNorth",202951,0.69
2023-06-07,2023,6,7,"Recovery","StatenIslandRailway",7334,0.45
2023-06-07,2023,6,7,"Recovery","AccessARide",31147,1.06
2023-06-07,2023,6,7,"Recovery","BridgesTunnels",941798,0.96
2023-06-08,2023,6,8,"Recovery","Subway",3268529,0.58
2023-06-08,2023,6,8,"Recovery","Bus",1216291,0.57
2023-06-08,2023,6,8,"Recovery","LIRR",189487,0.57
2023-06-08,2023,6,8,"Recovery","MetroNorth",176985,0.6
2023-06-08,2023,6,8,"Recovery","StatenIslandRailway",5503,0.34
2023-06-08,2023,6,8,"Recovery","AccessARide",27689,0.95
2023-06-08,2023,6,8,"Recovery","BridgesTunnels",932162,0.95
2023-06-09,2023,6,9,"Recovery","Subway",3425232,0.61
2023-06-09,2023,6,9,"Recovery","Bus",1256670,0.58
2023-06-09,2023,6,9,"Recovery","LIRR",214001,0.64
2023-06-09,2023,6,9,"Recovery","MetroNorth",185677,0.63
2023-06-09,2023,6,9,"Recovery","StatenIslandRailway",5482,0.34
2023-06-09,2023,6,9,"Recovery","AccessARide",25845,0.88
2023-06-09,2023,6,9,"Recovery","BridgesTunnels",1005974,1.02
2023-06-10,2023,6,10,"Recovery","Subway",2608756,0.81
2023-06-10,2023,6,10,"Recovery","Bus",892936,0.64
2023-06-10,2023,6,10,"Recovery","LIRR",139304,1.13
2023-06-10,2023,6,10,"Recovery","MetroNorth",117616,0.74
2023-06-10,2023,6,10,"Recovery","StatenIslandRailway",1978,0.39
2023-06-10,2023,6,10,"Recovery","AccessARide",17996,1.04
2023-06-10,2023,6,10,"Recovery","BridgesTunnels",991238,1.01
2023-06-11,2023,6,11,"Recovery","Subway",2075651,0.79
2023-06-11,2023,6,11,"Recovery","Bus",695200,0.64
2023-06-11,2023,6,11,"Recovery","LIRR",106971,1.09
2023-06-11,2023,6,11,"Recovery","MetroNorth",98115,0.9
2023-06-11,2023,6,11,"Recovery","StatenIslandRailway",1582,0.41
2023-06-11,2023,6,11,"Recovery","AccessARide",17958,0.99
2023-06-11,2023,6,11,"Recovery","BridgesTunnels",976811,1.06
2023-06-12,2023,6,12,"Recovery","Subway",3479404,0.62
2023-06-12,2023,6,12,"Recovery","Bus",1394575,0.65
2023-06-12,2023,6,12,"Recovery","LIRR",202015,0.61
2023-06-12,2023,6,12,"Recovery","MetroNorth",185343,0.63
2023-06-12,2023,6,12,"Recovery","StatenIslandRailway",6744,0.42
2023-06-12,2023,6,12,"Recovery","AccessARide",27520,0.94
2023-06-12,2023,6,12,"Recovery","BridgesTunnels",939370,0.96
2023-06-13,2023,6,13,"Recovery","Subway",3968160,0.71
2023-06-13,2023,6,13,"Recovery","Bus",1500122,0.7
2023-06-13,2023,6,13,"Recovery","LIRR",233588,0.7
2023-06-13,2023,6,13,"Recovery","MetroNorth",212364,0.72
2023-06-13,2023,6,13,"Recovery","StatenIslandRailway",7850,0.48
2023-06-13,2023,6,13,"Recovery","AccessARide",30441,1.04
2023-06-13,2023,6,13,"Recovery","BridgesTunnels",971010,0.99
2023-06-14,2023,6,14,"Recovery","Subway",3893073,0.69
2023-06-14,2023,6,14,"Recovery","Bus",1434687,0.67
2023-06-14,2023,6,14,"Recovery","LIRR",235667,0.71
2023-06-14,2023,6,14,"Recovery","MetroNorth",207746,0.7
2023-06-14,2023,6,14,"Recovery","StatenIslandRailway",7234,0.45
2023-06-14,2023,6,14,"Recovery","AccessARide",30661,1.05
2023-06-14,2023,6,14,"Recovery","BridgesTunnels",971437,0.99
2023-06-15,2023,6,15,"Recovery","Subway",3928393,0.7
2023-06-15,2023,6,15,"Recovery","Bus",1475300,0.69
2023-06-15,2023,6,15,"Recovery","LIRR",228608,0.69
2023-06-15,2023,6,15,"Recovery","MetroNorth",206188,0.7
2023-06-15,2023,6,15,"Recovery","StatenIslandRailway",7390,0.46
2023-06-15,2023,6,15,"Recovery","AccessARide",31298,1.07
2023-06-15,2023,6,15,"Recovery","BridgesTunnels",1028832,1.05
2023-06-16,2023,6,16,"Recovery","Subway",3395938,0.61
2023-06-16,2023,6,16,"Recovery","Bus",1300751,0.61
2023-06-16,2023,6,16,"Recovery","LIRR",214883,0.65
2023-06-16,2023,6,16,"Recovery","MetroNorth",177916,0.6
2023-06-16,2023,6,16,"Recovery","StatenIslandRailway",5960,0.37
2023-06-16,2023,6,16,"Recovery","AccessARide",28693,0.98
2023-06-16,2023,6,16,"Recovery","BridgesTunnels",1025514,1.04
2023-06-17,2023,6,17,"Recovery","Subway",2399521,0.74
2023-06-17,2023,6,17,"Recovery","Bus",872453,0.62
2023-06-17,2023,6,17,"Recovery","LIRR",138654,1.13
2023-06-17,2023,6,17,"Recovery","MetroNorth",111460,0.7
2023-06-17,2023,6,17,"Recovery","StatenIslandRailway",2632,0.52
2023-06-17,2023,6,17,"Recovery","AccessARide",17967,1.04
2023-06-17,2023,6,17,"Recovery","BridgesTunnels",1000053,1.02
2023-06-18,2023,6,18,"Recovery","Subway",1977582,0.76
2023-06-18,2023,6,18,"Recovery","Bus",707615,0.65
2023-06-18,2023,6,18,"Recovery","LIRR",119996,1.22
2023-06-18,2023,6,18,"Recovery","MetroNorth",95597,0.88
2023-06-18,2023,6,18,"Recovery","StatenIslandRailway",2029,0.52
2023-06-18,2023,6,18,"Recovery","AccessARide",19384,1.07
2023-06-18,2023,6,18,"Recovery","BridgesTunnels",971860,1.05
2023-06-19,2023,6,19,"Recovery","Subway",2636887,1.01
2023-06-19,2023,6,19,"Recovery","Bus",1075747,0.99
2023-06-19,2023,6,19,"Recovery","LIRR",196645,2
2023-06-19,2023,6,19,"Recovery","MetroNorth",168591,1.54
2023-06-19,2023,6,19,"Recovery","StatenIslandRailway",4094,1.05
2023-06-19,2023,6,19,"Recovery","AccessARide",17494,0.97
2023-06-19,2023,6,19,"Recovery","BridgesTunnels",964071,1.04
2023-06-20,2023,6,20,"Recovery","Subway",3782810,0.67
2023-06-20,2023,6,20,"Recovery","Bus",1434258,0.67
2023-06-20,2023,6,20,"Recovery","LIRR",235806,0.71
2023-06-20,2023,6,20,"Recovery","MetroNorth",224371,0.76
2023-06-20,2023,6,20,"Recovery","StatenIslandRailway",7540,0.47
2023-06-20,2023,6,20,"Recovery","AccessARide",29482,1.01
2023-06-20,2023,6,20,"Recovery","BridgesTunnels",979074,1
2023-06-21,2023,6,21,"Recovery","Subway",3902298,0.7
2023-06-21,2023,6,21,"Recovery","Bus",1430476,0.67
2023-06-21,2023,6,21,"Recovery","LIRR",242162,0.73
2023-06-21,2023,6,21,"Recovery","MetroNorth",221141,0.75
2023-06-21,2023,6,21,"Recovery","StatenIslandRailway",7551,0.47
2023-06-21,2023,6,21,"Recovery","AccessARide",31019,1.06
2023-06-21,2023,6,21,"Recovery","BridgesTunnels",999201,1.02
2023-06-22,2023,6,22,"Recovery","Subway",3782472,0.67
2023-06-22,2023,6,22,"Recovery","Bus",1367709,0.64
2023-06-22,2023,6,22,"Recovery","LIRR",233588,0.7
2023-06-22,2023,6,22,"Recovery","MetroNorth",208969,0.71
2023-06-22,2023,6,22,"Recovery","StatenIslandRailway",6956,0.43
2023-06-22,2023,6,22,"Recovery","AccessARide",29220,1
2023-06-22,2023,6,22,"Recovery","BridgesTunnels",1013372,1.03
2023-06-23,2023,6,23,"Recovery","Subway",3470575,0.62
2023-06-23,2023,6,23,"Recovery","Bus",1282954,0.6
2023-06-23,2023,6,23,"Recovery","LIRR",222283,0.67
2023-06-23,2023,6,23,"Recovery","MetroNorth",188373,0.64
2023-06-23,2023,6,23,"Recovery","StatenIslandRailway",6167,0.38
2023-06-23,2023,6,23,"Recovery","AccessARide",28619,0.98
2023-06-23,2023,6,23,"Recovery","BridgesTunnels",1022942,1.04
2023-06-24,2023,6,24,"Recovery","Subway",2467994,0.77
2023-06-24,2023,6,24,"Recovery","Bus",844674,0.6
2023-06-24,2023,6,24,"Recovery","LIRR",128075,1.04
2023-06-24,2023,6,24,"Recovery","MetroNorth",109217,0.69
2023-06-24,2023,6,24,"Recovery","StatenIslandRailway",2551,0.5
2023-06-24,2023,6,24,"Recovery","AccessARide",16937,0.98
2023-06-24,2023,6,24,"Recovery","BridgesTunnels",951605,0.97
2023-06-25,2023,6,25,"Recovery","Subway",2222704,0.85
2023-06-25,2023,6,25,"Recovery","Bus",689020,0.63
2023-06-25,2023,6,25,"Recovery","LIRR",123527,1.25
2023-06-25,2023,6,25,"Recovery","MetroNorth",113238,1.04
2023-06-25,2023,6,25,"Recovery","StatenIslandRailway",2248,0.58
2023-06-25,2023,6,25,"Recovery","AccessARide",17103,0.95
2023-06-25,2023,6,25,"Recovery","BridgesTunnels",948428,1.03
2023-06-26,2023,6,26,"Recovery","Subway",3341322,0.6
2023-06-26,2023,6,26,"Recovery","Bus",1314743,0.61
2023-06-26,2023,6,26,"Recovery","LIRR",218393,0.66
2023-06-26,2023,6,26,"Recovery","MetroNorth",185070,0.63
2023-06-26,2023,6,26,"Recovery","StatenIslandRailway",6516,0.4
2023-06-26,2023,6,26,"Recovery","AccessARide",26823,0.92
2023-06-26,2023,6,26,"Recovery","BridgesTunnels",962862,0.98
2023-06-27,2023,6,27,"Recovery","Subway",3744227,0.67
2023-06-27,2023,6,27,"Recovery","Bus",1391914,0.65
2023-06-27,2023,6,27,"Recovery","LIRR",231738,0.7
2023-06-27,2023,6,27,"Recovery","MetroNorth",209234,0.71
2023-06-27,2023,6,27,"Recovery","StatenIslandRailway",7633,0.47
2023-06-27,2023,6,27,"Recovery","AccessARide",29246,1
2023-06-27,2023,6,27,"Recovery","BridgesTunnels",969784,0.99
2023-06-28,2023,6,28,"Recovery","Subway",3634270,0.65
2023-06-28,2023,6,28,"Recovery","Bus",1305832,0.61
2023-06-28,2023,6,28,"Recovery","LIRR",233457,0.7
2023-06-28,2023,6,28,"Recovery","MetroNorth",207293,0.7
2023-06-28,2023,6,28,"Recovery","StatenIslandRailway",6762,0.42
2023-06-28,2023,6,28,"Recovery","AccessARide",29092,0.99
2023-06-28,2023,6,28,"Recovery","BridgesTunnels",988315,1.01
2023-06-29,2023,6,29,"Recovery","Subway",3653631,0.65
2023-06-29,2023,6,29,"Recovery","Bus",1307649,0.61
2023-06-29,2023,6,29,"Recovery","LIRR",233625,0.7
2023-06-29,2023,6,29,"Recovery","MetroNorth",200724,0.68
2023-06-29,2023,6,29,"Recovery","StatenIslandRailway",6946,0.43
2023-06-29,2023,6,29,"Recovery","AccessARide",28876,0.99
2023-06-29,2023,6,29,"Recovery","BridgesTunnels",1036568,1.05
2023-06-30,2023,6,30,"Recovery","Subway",3259767,0.58
2023-06-30,2023,6,30,"Recovery","Bus",1248822,0.58
2023-06-30,2023,6,30,"Recovery","LIRR",219673,0.66
2023-06-30,2023,6,30,"Recovery","MetroNorth",178064,0.6
2023-06-30,2023,6,30,"Recovery","StatenIslandRailway",5817,0.36
2023-06-30,2023,6,30,"Recovery","AccessARide",28028,0.96
2023-06-30,2023,6,30,"Recovery","BridgesTunnels",1043286,1.06
2023-07-01,2023,7,1,"Recovery","Subway",2239529,0.79
2023-07-01,2023,7,1,"Recovery","Bus",859295,0.64
2023-07-01,2023,7,1,"Recovery","LIRR",120270,0.94
2023-07-01,2023,7,1,"Recovery","MetroNorth",99597,0.64
2023-07-01,2023,7,1,"Recovery","StatenIslandRailway",2745,0.54
2023-07-01,2023,7,1,"Recovery","AccessARide",17093,1.08
2023-07-01,2023,7,1,"Recovery","BridgesTunnels",956890,1.03
2023-07-02,2023,7,2,"Recovery","Subway",1783757,0.76
2023-07-02,2023,7,2,"Recovery","Bus",668297,0.61
2023-07-02,2023,7,2,"Recovery","LIRR",92780,0.89
2023-07-02,2023,7,2,"Recovery","MetroNorth",74415,0.7
2023-07-02,2023,7,2,"Recovery","StatenIslandRailway",1988,0.56
2023-07-02,2023,7,2,"Recovery","AccessARide",16717,1.01
2023-07-02,2023,7,2,"Recovery","BridgesTunnels",832828,0.94
2023-07-03,2023,7,3,"Recovery","Subway",2662052,0.5
2023-07-03,2023,7,3,"Recovery","Bus",1117930,0.54
2023-07-03,2023,7,3,"Recovery","LIRR",149641,0.47
2023-07-03,2023,7,3,"Recovery","MetroNorth",128417,0.45
2023-07-03,2023,7,3,"Recovery","StatenIslandRailway",4718,0.34
2023-07-03,2023,7,3,"Recovery","AccessARide",23795,0.84
2023-07-03,2023,7,3,"Recovery","BridgesTunnels",860662,0.9
